x,sin(x),Taylor_1,Taylor_3,Taylor_5,Taylor_7,Taylor_9
-1.08554277,-0.88455671,-1.08554277,-0.87234161,-0.88490345,-0.88455100,-0.88455677
-1.07553777,-0.87984586,-1.07553777,-0.86817740,-0.88017094,-0.87984061,-0.87984591
-1.06553277,-0.87504693,-1.06553277,-0.86390554,-0.87535151,-0.87504210,-0.87504698
-1.05552776,-0.87016041,-1.05552776,-0.85952701,-0.87044562,-0.87015598,-0.87016046
-1.04552276,-0.86518679,-1.04552276,-0.85504283,-0.86545368,-0.86518272,-0.86518684
-1.03551776,-0.86012657,-1.03551776,-0.85045399,-0.86037616,-0.86012283,-0.86012661
-1.02551276,-0.85498025,-1.02551276,-0.84576149,-0.85521350,-0.85497682,-0.85498028
-1.01550775,-0.84974834,-1.01550775,-0.84096634,-0.84996619,-0.84974521,-0.84974837
-1.00550275,-0.84443138,-1.00550275,-0.83606954,-0.84463469,-0.84442851,-0.84443141
-0.99549775,-0.83902989,-0.99549775,-0.83107209,-0.83921951,-0.83902727,-0.83902991
-0.98549275,-0.83354441,-0.98549275,-0.82597499,-0.83372114,-0.83354202,-0.83354443
-0.97548774,-0.82797550,-0.97548774,-0.82077923,-0.82814008,-0.82797331,-0.82797551
-0.96548274,-0.82232370,-0.96548274,-0.81548584,-0.82247687,-0.82232171,-0.82232372
-0.95547774,-0.81658959,-0.95547774,-0.81009580,-0.81673203,-0.81658778,-0.81658961
-0.94547274,-0.81077375,-0.94547274,-0.80461011,-0.81090610,-0.81077209,-0.81077376
-0.93546773,-0.80487674,-0.93546773,-0.79902978,-0.80499963,-0.80487524,-0.80487675
-0.92546273,-0.79889917,-0.92546273,-0.79335582,-0.79901317,-0.79889780,-0.79889918
-0.91545773,-0.79284162,-0.91545773,-0.78758921,-0.79294730,-0.79284039,-0.79284163
-0.90545273,-0.78670472,-0.90545273,-0.78173097,-0.78680260,-0.78670360,-0.78670473
-0.89544772,-0.78048906,-0.89544772,-0.77578209,-0.78057964,-0.78048805,-0.78048907
-0.88544272,-0.77419528,-0.88544272,-0.76974357,-0.77427903,-0.77419437,-0.77419529
-0.87543772,-0.76782401,-0.87543772,-0.76361642,-0.76790137,-0.76782318,-0.76782401
-0.86543272,-0.76137587,-0.86543272,-0.75740165,-0.76144727,-0.76137512,-0.76137587
-0.85542771,-0.75485152,-0.85542771,-0.75110024,-0.75491735,-0.75485085,-0.75485153
-0.84542271,-0.74825161,-0.84542271,-0.74471320,-0.74831226,-0.74825101,-0.74825162
-0.83541771,-0.74157680,-0.83541771,-0.73824154,-0.74163261,-0.74157626,-0.74157681
-0.82541271,-0.73482776,-0.82541271,-0.73168625,-0.73487907,-0.73482728,-0.73482777
-0.81540770,-0.72800517,-0.81540770,-0.72504834,-0.72805229,-0.72800473,-0.72800517
-0.80540270,-0.72110970,-0.80540270,-0.71832880,-0.72115293,-0.72110931,-0.72110970
-0.79539770,-0.71414205,-0.79539770,-0.71152865,-0.71418166,-0.71414170,-0.71414205
-0.78539270,-0.70710292,-0.78539270,-0.70464887,-0.70713918,-0.70710260,-0.70710292
-0.77538769,-0.69999300,-0.77538769,-0.69769048,-0.70002616,-0.69999272,-0.69999300
-0.76538269,-0.69281301,-0.76538269,-0.69065447,-0.69284330,-0.69281277,-0.69281302
-0.75537769,-0.68556368,-0.75537769,-0.68354184,-0.68559130,-0.68556346,-0.68556368
-0.74537269,-0.67824572,-0.74537269,-0.67635361,-0.67827089,-0.67824553,-0.67824572
-0.73536768,-0.67085987,-0.73536768,-0.66909076,-0.67088277,-0.67085970,-0.67085987
-0.72536268,-0.66340687,-0.72536268,-0.66175430,-0.66342768,-0.66340671,-0.66340687
-0.71535768,-0.65588746,-0.71535768,-0.65434523,-0.65590634,-0.65588732,-0.65588746
-0.70535268,-0.64830239,-0.70535268,-0.64686455,-0.64831951,-0.64830227,-0.64830239
-0.69534767,-0.64065243,-0.69534767,-0.63931327,-0.64066792,-0.64065233,-0.64065243
-0.68534267,-0.63293835,-0.68534267,-0.63169238,-0.63295234,-0.63293825,-0.63293835
-0.67533767,-0.62516090,-0.67533767,-0.62400289,-0.62517353,-0.62516082,-0.62516090
-0.66533267,-0.61732088,-0.66533267,-0.61624580,-0.61733226,-0.61732081,-0.61732088
-0.65532766,-0.60941906,-0.65532766,-0.60842211,-0.60942930,-0.60941900,-0.60941906
-0.64532266,-0.60145625,-0.64532266,-0.60053282,-0.60146544,-0.60145619,-0.60145625
-0.63531766,-0.59343322,-0.63531766,-0.59257894,-0.59344147,-0.59343318,-0.59343322
-0.62531266,-0.58535080,-0.62531266,-0.58456146,-0.58535817,-0.58535076,-0.58535080
-0.61530765,-0.57720978,-0.61530765,-0.57648138,-0.57721637,-0.57720974,-0.57720978
-0.60530265,-0.56901098,-0.60530265,-0.56833971,-0.56901686,-0.56901095,-0.56901098
-0.59529765,-0.56075523,-0.59529765,-0.56013746,-0.56076046,-0.56075520,-0.56075523
-0.58529265,-0.55244334,-0.58529265,-0.55187561,-0.55244799,-0.55244332,-0.55244334
-0.57528764,-0.54407616,-0.57528764,-0.54355517,-0.54408028,-0.54407614,-0.54407616
-0.56528264,-0.53565451,-0.56528264,-0.53517715,-0.53565815,-0.53565449,-0.53565451
-0.55527764,-0.52717925,-0.55527764,-0.52674255,-0.52718246,-0.52717923,-0.52717925
-0.54527264,-0.51865121,-0.54527264,-0.51825236,-0.51865404,-0.51865120,-0.51865121
-0.53526763,-0.51007126,-0.53526763,-0.50970758,-0.51007375,-0.51007125,-0.51007126
-0.52526263,-0.50144025,-0.52526263,-0.50110923,-0.50144243,-0.50144024,-0.50144025
-0.51525763,-0.49275905,-0.51525763,-0.49245830,-0.49276095,-0.49275904,-0.49275905
-0.50525263,-0.48402852,-0.50525263,-0.48375579,-0.48403018,-0.48402851,-0.48402852
-0.49524762,-0.47524954,-0.49524762,-0.47500271,-0.47525098,-0.47524953,-0.47524954
-0.48524262,-0.46642299,-0.48524262,-0.46620005,-0.46642424,-0.46642298,-0.46642299
-0.47523762,-0.45754975,-0.47523762,-0.45734882,-0.45755083,-0.45754974,-0.45754975
-0.46523262,-0.44863071,-0.46523262,-0.44845002,-0.44863164,-0.44863070,-0.44863071
-0.45522761,-0.43966676,-0.45522761,-0.43950465,-0.43966756,-0.43966676,-0.43966676
-0.44522261,-0.43065880,-0.44522261,-0.43051370,-0.43065949,-0.43065880,-0.43065880
-0.43521761,-0.42160773,-0.43521761,-0.42147820,-0.42160832,-0.42160773,-0.42160773
-0.42521261,-0.41251447,-0.42521261,-0.41239912,-0.41251496,-0.41251446,-0.41251447
-0.41520760,-0.40337990,-0.41520760,-0.40327749,-0.40338032,-0.40337990,-0.40337990
-0.40520260,-0.39420496,-0.40520260,-0.39411429,-0.39420532,-0.39420496,-0.39420496
-0.39519760,-0.38499056,-0.39519760,-0.38491053,-0.38499086,-0.38499056,-0.38499056
-0.38519260,-0.37573763,-0.38519260,-0.37566721,-0.37573788,-0.37573763,-0.37573763
-0.37518759,-0.36644708,-0.37518759,-0.36638533,-0.36644729,-0.36644708,-0.36644708
-0.36518259,-0.35711985,-0.36518259,-0.35706590,-0.35712002,-0.35711985,-0.35711985
-0.35517759,-0.34775688,-0.35517759,-0.34770991,-0.34775702,-0.34775688,-0.34775688
-0.34517259,-0.33835909,-0.34517259,-0.33831837,-0.33835920,-0.33835909,-0.33835909
-0.33516758,-0.32892743,-0.33516758,-0.32889228,-0.32892753,-0.32892743,-0.32892743
-0.32516258,-0.31946285,-0.32516258,-0.31943264,-0.31946293,-0.31946285,-0.31946285
-0.31515758,-0.30996629,-0.31515758,-0.30994044,-0.30996635,-0.30996629,-0.30996629
-0.30515258,-0.30043871,-0.30515258,-0.30041671,-0.30043875,-0.30043871,-0.30043871
-0.29514757,-0.29088105,-0.29514757,-0.29086242,-0.29088108,-0.29088105,-0.29088105
-0.28514257,-0.28129427,-0.28514257,-0.28127859,-0.28129430,-0.28129427,-0.28129427
-0.27513757,-0.27167933,-0.27513757,-0.27166622,-0.27167936,-0.27167933,-0.27167933
-0.26513257,-0.26203720,-0.26513257,-0.26202631,-0.26203722,-0.26203720,-0.26203720
-0.25512756,-0.25236885,-0.25512756,-0.25235985,-0.25236886,-0.25236885,-0.25236885
-0.24512256,-0.24267522,-0.24512256,-0.24266786,-0.24267523,-0.24267522,-0.24267522
-0.23511756,-0.23295731,-0.23511756,-0.23295133,-0.23295732,-0.23295731,-0.23295731
-0.22511256,-0.22321608,-0.22511256,-0.22321127,-0.22321609,-0.22321608,-0.22321608
-0.21510755,-0.21345250,-0.21510755,-0.21344867,-0.21345251,-0.21345250,-0.21345250
-0.20510255,-0.20366756,-0.20510255,-0.20366454,-0.20366757,-0.20366756,-0.20366756
-0.19509755,-0.19386223,-0.19509755,-0.19385988,-0.19386224,-0.19386223,-0.19386223
-0.18509255,-0.18403750,-0.18509255,-0.18403569,-0.18403750,-0.18403750,-0.18403750
-0.17508754,-0.17419434,-0.17508754,-0.17419297,-0.17419434,-0.17419434,-0.17419434
-0.16508254,-0.16433375,-0.16508254,-0.16433273,-0.16433375,-0.16433375,-0.16433375
-0.15507754,-0.15445671,-0.15507754,-0.15445596,-0.15445671,-0.15445671,-0.15445671
-0.14507254,-0.14456420,-0.14507254,-0.14456367,-0.14456420,-0.14456420,-0.14456420
-0.13506753,-0.13465723,-0.13506753,-0.13465686,-0.13465723,-0.13465723,-0.13465723
-0.12506253,-0.12473678,-0.12506253,-0.12473652,-0.12473678,-0.12473678,-0.12473678
-0.11505753,-0.11480384,-0.11505753,-0.11480367,-0.11480384,-0.11480384,-0.11480384
-0.10505253,-0.10485941,-0.10505253,-0.10485930,-0.10485941,-0.10485941,-0.10485941
-0.09504752,-0.09490448,-0.09504752,-0.09490441,-0.09490448,-0.09490448,-0.09490448
-0.08504252,-0.08494005,-0.08504252,-0.08494001,-0.08494005,-0.08494005,-0.08494005
-0.07503752,-0.07496712,-0.07503752,-0.07496710,-0.07496712,-0.07496712,-0.07496712
-0.06503252,-0.06498669,-0.06503252,-0.06498668,-0.06498669,-0.06498669,-0.06498669
-0.05502751,-0.05499975,-0.05502751,-0.05499974,-0.05499975,-0.05499975,-0.05499975
-0.04502251,-0.04500730,-0.04502251,-0.04500730,-0.04500730,-0.04500730,-0.04500730
-0.03501751,-0.03501035,-0.03501751,-0.03501035,-0.03501035,-0.03501035,-0.03501035
-0.02501251,-0.02500990,-0.02501251,-0.02500990,-0.02500990,-0.02500990,-0.02500990
-0.01500750,-0.01500694,-0.01500750,-0.01500694,-0.01500694,-0.01500694,-0.01500694
-0.00500250,-0.00500248,-0.00500250,-0.00500248,-0.00500248,-0.00500248,-0.00500248
0.00500250,0.00500248,0.00500250,0.00500248,0.00500248,0.00500248,0.00500248
0.01500750,0.01500694,0.01500750,0.01500694,0.01500694,0.01500694,0.01500694
0.02501251,0.02500990,0.02501251,0.02500990,0.02500990,0.02500990,0.02500990
0.03501751,0.03501035,0.03501751,0.03501035,0.03501035,0.03501035,0.03501035
0.04502251,0.04500730,0.04502251,0.04500730,0.04500730,0.04500730,0.04500730
0.05502751,0.05499975,0.05502751,0.05499974,0.05499975,0.05499975,0.05499975
0.06503252,0.06498669,0.06503252,0.06498668,0.06498669,0.06498669,0.06498669
0.07503752,0.07496712,0.07503752,0.07496710,0.07496712,0.07496712,0.07496712
0.08504252,0.08494005,0.08504252,0.08494001,0.08494005,0.08494005,0.08494005
0.09504752,0.09490448,0.09504752,0.09490441,0.09490448,0.09490448,0.09490448
0.10505253,0.10485941,0.10505253,0.10485930,0.10485941,0.10485941,0.10485941
0.11505753,0.11480384,0.11505753,0.11480367,0.11480384,0.11480384,0.11480384
0.12506253,0.12473678,0.12506253,0.12473652,0.12473678,0.12473678,0.12473678
0.13506753,0.13465723,0.13506753,0.13465686,0.13465723,0.13465723,0.13465723
0.14507254,0.14456420,0.14507254,0.14456367,0.14456420,0.14456420,0.14456420
0.15507754,0.15445671,0.15507754,0.15445596,0.15445671,0.15445671,0.15445671
0.16508254,0.16433375,0.16508254,0.16433273,0.16433375,0.16433375,0.16433375
0.17508754,0.17419434,0.17508754,0.17419297,0.17419434,0.17419434,0.17419434
0.18509255,0.18403750,0.18509255,0.18403569,0.18403750,0.18403750,0.18403750
0.19509755,0.19386223,0.19509755,0.19385988,0.19386224,0.19386223,0.19386223
0.20510255,0.20366756,0.20510255,0.20366454,0.20366757,0.20366756,0.20366756
0.21510755,0.21345250,0.21510755,0.21344867,0.21345251,0.21345250,0.21345250
0.22511256,0.22321608,0.22511256,0.22321127,0.22321609,0.22321608,0.22321608
0.23511756,0.23295731,0.23511756,0.23295133,0.23295732,0.23295731,0.23295731
0.24512256,0.24267522,0.24512256,0.24266786,0.24267523,0.24267522,0.24267522
0.25512756,0.25236885,0.25512756,0.25235985,0.25236886,0.25236885,0.25236885
0.26513257,0.26203720,0.26513257,0.26202631,0.26203722,0.26203720,0.26203720
0.27513757,0.27167933,0.27513757,0.27166622,0.27167936,0.27167933,0.27167933
0.28514257,0.28129427,0.28514257,0.28127859,0.28129430,0.28129427,0.28129427
0.29514757,0.29088105,0.29514757,0.29086242,0.29088108,0.29088105,0.29088105
0.30515258,0.30043871,0.30515258,0.30041671,0.30043875,0.30043871,0.30043871
0.31515758,0.30996629,0.31515758,0.30994044,0.30996635,0.30996629,0.30996629
0.32516258,0.31946285,0.32516258,0.31943264,0.31946293,0.31946285,0.31946285
0.33516758,0.32892743,0.33516758,0.32889228,0.32892753,0.32892743,0.32892743
0.34517259,0.33835909,0.34517259,0.33831837,0.33835920,0.33835909,0.33835909
0.35517759,0.34775688,0.35517759,0.34770991,0.34775702,0.34775688,0.34775688
0.36518259,0.35711985,0.36518259,0.35706590,0.35712002,0.35711985,0.35711985
0.37518759,0.36644708,0.37518759,0.36638533,0.36644729,0.36644708,0.36644708
0.38519260,0.37573763,0.38519260,0.37566721,0.37573788,0.37573763,0.37573763
0.39519760,0.38499056,0.39519760,0.38491053,0.38499086,0.38499056,0.38499056
0.40520260,0.39420496,0.40520260,0.39411429,0.39420532,0.39420496,0.39420496
0.41520760,0.40337990,0.41520760,0.40327749,0.40338032,0.40337990,0.40337990
0.42521261,0.41251447,0.42521261,0.41239912,0.41251496,0.41251446,0.41251447
0.43521761,0.42160773,0.43521761,0.42147820,0.42160832,0.42160773,0.42160773
0.44522261,0.43065880,0.44522261,0.43051370,0.43065949,0.43065880,0.43065880
0.45522761,0.43966676,0.45522761,0.43950465,0.43966756,0.43966676,0.43966676
0.46523262,0.44863071,0.46523262,0.44845002,0.44863164,0.44863070,0.44863071
0.47523762,0.45754975,0.47523762,0.45734882,0.45755083,0.45754974,0.45754975
0.48524262,0.46642299,0.48524262,0.46620005,0.46642424,0.46642298,0.46642299
0.49524762,0.47524954,0.49524762,0.47500271,0.47525098,0.47524953,0.47524954
0.50525263,0.48402852,0.50525263,0.48375579,0.48403018,0.48402851,0.48402852
0.51525763,0.49275905,0.51525763,0.49245830,0.49276095,0.49275904,0.49275905
0.52526263,0.50144025,0.52526263,0.50110923,0.50144243,0.50144024,0.50144025
0.53526763,0.51007126,0.53526763,0.50970758,0.51007375,0.51007125,0.51007126
0.54527264,0.51865121,0.54527264,0.51825236,0.51865404,0.51865120,0.51865121
0.55527764,0.52717925,0.55527764,0.52674255,0.52718246,0.52717923,0.52717925
0.56528264,0.53565451,0.56528264,0.53517715,0.53565815,0.53565449,0.53565451
0.57528764,0.54407616,0.57528764,0.54355517,0.54408028,0.54407614,0.54407616
0.58529265,0.55244334,0.58529265,0.55187561,0.55244799,0.55244332,0.55244334
0.59529765,0.56075523,0.59529765,0.56013746,0.56076046,0.56075520,0.56075523
0.60530265,0.56901098,0.60530265,0.56833971,0.56901686,0.56901095,0.56901098
0.61530765,0.57720978,0.61530765,0.57648138,0.57721637,0.57720974,0.57720978
0.62531266,0.58535080,0.62531266,0.58456146,0.58535817,0.58535076,0.58535080
0.63531766,0.59343322,0.63531766,0.59257894,0.59344147,0.59343318,0.59343322
0.64532266,0.60145625,0.64532266,0.60053282,0.60146544,0.60145619,0.60145625
0.65532766,0.60941906,0.65532766,0.60842211,0.60942930,0.60941900,0.60941906
0.66533267,0.61732088,0.66533267,0.61624580,0.61733226,0.61732081,0.61732088
0.67533767,0.62516090,0.67533767,0.62400289,0.62517353,0.62516082,0.62516090
0.68534267,0.63293835,0.68534267,0.63169238,0.63295234,0.63293825,0.63293835
0.69534767,0.64065243,0.69534767,0.63931327,0.64066792,0.64065233,0.64065243
0.70535268,0.64830239,0.70535268,0.64686455,0.64831951,0.64830227,0.64830239
0.71535768,0.65588746,0.71535768,0.65434523,0.65590634,0.65588732,0.65588746
0.72536268,0.66340687,0.72536268,0.66175430,0.66342768,0.66340671,0.66340687
0.73536768,0.67085987,0.73536768,0.66909076,0.67088277,0.67085970,0.67085987
0.74537269,0.67824572,0.74537269,0.67635361,0.67827089,0.67824553,0.67824572
0.75537769,0.68556368,0.75537769,0.68354184,0.68559130,0.68556346,0.68556368
0.76538269,0.69281301,0.76538269,0.69065447,0.69284330,0.69281277,0.69281302
0.77538769,0.69999300,0.77538769,0.69769048,0.70002616,0.69999272,0.69999300
0.78539270,0.70710292,0.78539270,0.70464887,0.70713918,0.70710260,0.70710292
0.79539770,0.71414205,0.79539770,0.71152865,0.71418166,0.71414170,0.71414205
0.80540270,0.72110970,0.80540270,0.71832880,0.72115293,0.72110931,0.72110970
0.81540770,0.72800517,0.81540770,0.72504834,0.72805229,0.72800473,0.72800517
0.82541271,0.73482776,0.82541271,0.73168625,0.73487907,0.73482728,0.73482777
0.83541771,0.74157680,0.83541771,0.73824154,0.74163261,0.74157626,0.74157681
0.84542271,0.74825161,0.84542271,0.74471320,0.74831226,0.74825101,0.74825162
0.85542771,0.75485152,0.85542771,0.75110024,0.75491735,0.75485085,0.75485153
0.86543272,0.76137587,0.86543272,0.75740165,0.76144727,0.76137512,0.76137587
0.87543772,0.76782401,0.87543772,0.76361642,0.76790137,0.76782318,0.76782401
0.88544272,0.77419528,0.88544272,0.76974357,0.77427903,0.77419437,0.77419529
0.89544772,0.78048906,0.89544772,0.77578209,0.78057964,0.78048805,0.78048907
0.90545273,0.78670472,0.90545273,0.78173097,0.78680260,0.78670360,0.78670473
0.91545773,0.79284162,0.91545773,0.78758921,0.79294730,0.79284039,0.79284163
0.92546273,0.79889917,0.92546273,0.79335582,0.79901317,0.79889780,0.79889918
0.93546773,0.80487674,0.93546773,0.79902978,0.80499963,0.80487524,0.80487675
0.94547274,0.81077375,0.94547274,0.80461011,0.81090610,0.81077209,0.81077376
0.95547774,0.81658959,0.95547774,0.81009580,0.81673203,0.81658778,0.81658961
0.96548274,0.82232370,0.96548274,0.81548584,0.82247687,0.82232171,0.82232372
0.97548774,0.82797550,0.97548774,0.82077923,0.82814008,0.82797331,0.82797551
0.98549275,0.83354441,0.98549275,0.82597499,0.83372114,0.83354202,0.83354443
0.99549775,0.83902989,0.99549775,0.83107209,0.83921951,0.83902727,0.83902991
1.00550275,0.84443138,1.00550275,0.83606954,0.84463469,0.84442851,0.84443141
1.01550775,0.84974834,1.01550775,0.84096634,0.84996619,0.84974521,0.84974837
1.02551276,0.85498025,1.02551276,0.84576149,0.85521350,0.85497682,0.85498028
1.03551776,0.86012657,1.03551776,0.85045399,0.86037616,0.86012283,0.86012661
1.04552276,0.86518679,1.04552276,0.85504283,0.86545368,0.86518272,0.86518684
1.05552776,0.87016041,1.05552776,0.85952701,0.87044562,0.87015598,0.87016046
1.06553277,0.87504693,1.06553277,0.86390554,0.87535151,0.87504210,0.87504698
1.07553777,0.87984586,1.07553777,0.86817740,0.88017094,0.87984061,0.87984591
1.08554277,0.88455671,1.08554277,0.87234161,0.88490345,0.88455100,0.88455677
1.09554777,0.88917902,1.09554777,0.87639715,0.88954865,0.88917282,0.88917909
1.10555278,0.89371233,1.10555278,0.88034303,0.89410612,0.89370560,0.89371240
1.11555778,0.89815617,1.11555778,0.88417824,0.89857547,0.89814888,0.89815625
1.12556278,0.90251011,1.12556278,0.88790178,0.90295632,0.90250221,0.90251020
1.13556778,0.90677371,1.13556778,0.89151266,0.90724828,0.90676516,0.90677381
1.14557279,0.91094654,1.14557279,0.89500986,0.91145101,0.91093729,0.91094665
1.15557779,0.91502819,1.15557779,0.89839239,0.91556415,0.91501818,0.91502831
1.16558279,0.91901824,1.16558279,0.90165925,0.91958735,0.91900743,0.91901837
1.17558779,0.92291630,1.17558779,0.90480943,0.92352031,0.92290463,0.92291645
1.18559280,0.92672198,1.18559280,0.90784194,0.92736269,0.92670938,0.92672214
1.19559780,0.93043489,1.19559780,0.91075577,0.93111420,0.93042131,0.93043507
1.20560280,0.93405466,1.20560280,0.91354992,0.93477454,0.93404003,0.93405486
1.21560780,0.93758094,1.21560780,0.91622339,0.93834344,0.93756518,0.93758116
1.22561281,0.94101337,1.22561281,0.91877518,0.94182063,0.94099641,0.94101360
1.23561781,0.94435160,1.23561781,0.92120428,0.94520584,0.94433336,0.94435186
1.24562281,0.94759531,1.24562281,0.92350970,0.94849885,0.94757569,0.94759558
1.25562781,0.95074416,1.25562781,0.92569043,0.95169941,0.95072308,0.95074446
1.26563282,0.95379784,1.26563282,0.92774547,0.95480731,0.95377521,0.95379817
1.27563782,0.95675605,1.27563782,0.92967382,0.95782235,0.95673176,0.95675641
1.28564282,0.95961848,1.28564282,0.93147448,0.96074432,0.95959243,0.95961888
1.29564782,0.96238486,1.29564782,0.93314645,0.96357306,0.96235694,0.96238529
1.30565283,0.96505491,1.30565283,0.93468872,0.96630839,0.96502499,0.96505537
1.31565783,0.96762835,1.31565783,0.93610030,0.96895016,0.96759631,0.96762886
1.32566283,0.97010494,1.32566283,0.93738018,0.97149822,0.97007064,0.97010549
1.33566783,0.97248441,1.33566783,0.93852736,0.97395246,0.97244773,0.97248501
1.34567284,0.97476655,1.34567284,0.93954084,0.97631275,0.97472732,0.97476720
1.35567784,0.97695111,1.35567784,0.94041962,0.97857899,0.97690919,0.97695181
1.36568284,0.97903788,1.36568284,0.94116269,0.98075110,0.97899310,0.97903864
1.37568784,0.98102664,1.37568784,0.94176906,0.98282900,0.98097884,0.98102747
1.38569285,0.98291721,1.38569285,0.94223773,0.98481262,0.98286620,0.98291811
1.39569785,0.98470939,1.39569785,0.94256768,0.98670194,0.98465498,0.98471036
1.40570285,0.98640300,1.40570285,0.94275793,0.98849690,0.98634499,0.98640405
1.41570785,0.98799787,1.41570785,0.94280746,0.99019749,0.98793605,0.98799900
1.42571286,0.98949384,1.42571286,0.94271528,0.99180371,0.98942800,0.98949506
1.43571786,0.99089077,1.43571786,0.94248039,0.99331556,0.99082066,0.99089209
1.44572286,0.99218851,1.44572286,0.94210179,0.99473307,0.99211390,0.99218993
1.45572786,0.99338693,1.45572786,0.94157846,0.99605628,0.99330756,0.99338846
1.46573287,0.99448591,1.46573287,0.94090942,0.99728524,0.99440152,0.99448757
1.47573787,0.99548535,1.47573787,0.94009366,0.99842002,0.99539565,0.99548713
1.48574287,0.99638513,1.48574287,0.93913017,0.99946069,0.99628984,0.99638706
1.49574787,0.99718519,1.49574787,0.93801797,1.00040736,0.99708399,0.99718726
1.50575288,0.99788542,1.50575288,0.93675604,1.00126013,0.99777800,0.99788765
1.51575788,0.99848577,1.51575788,0.93534338,1.00201913,0.99837178,0.99848816
1.52576288,0.99898617,1.52576288,0.93377900,1.00268451,0.99886525,0.99898874
1.53576788,0.99938657,1.53576788,0.93206188,1.00325642,0.99925836,0.99938933
1.54577289,0.99968693,1.54577289,0.93019104,1.00373503,0.99955105,0.99968990
1.55577789,0.99988723,1.55577789,0.92816546,1.00412052,0.99974326,0.99989041
1.56578289,0.99998743,1.56578289,0.92598415,1.00441311,0.99983496,0.99999085
1.57578789,0.99998754,1.57578789,0.92364611,1.00461302,0.99982612,0.99999121
1.58579290,0.99988755,1.58579290,0.92115033,1.00472046,0.99971672,0.99989149
1.59579790,0.99968748,1.59579790,0.91849581,1.00473570,0.99950675,0.99969169
1.60580290,0.99938733,1.60580290,0.91568155,1.00465900,0.99919620,0.99939184
1.61580790,0.99898715,1.61580790,0.91270655,1.00449064,0.99878509,0.99899198
1.62581291,0.99848697,1.62581291,0.90956981,1.00423092,0.99827343,0.99849214
1.63581791,0.99788684,1.63581791,0.90627032,1.00388015,0.99766124,0.99789237
1.64582291,0.99718683,1.64582291,0.90280709,1.00343867,0.99694857,0.99719274
1.65582791,0.99638699,1.65582791,0.89917911,1.00290681,0.99613545,0.99639331
1.66583292,0.99548742,1.66583292,0.89538539,1.00228495,0.99522195,0.99549417
1.67583792,0.99448820,1.67583792,0.89142491,1.00157347,0.99420811,0.99449541
1.68584292,0.99338944,1.68584292,0.88729668,1.00077275,0.99309402,0.99339713
1.69584792,0.99219123,1.69584792,0.88299970,0.99988322,0.99187976,0.99219944
1.70585293,0.99089371,1.70585293,0.87853296,0.99890530,0.99056540,0.99090246
1.71585793,0.98949700,1.71585793,0.87389547,0.99783944,0.98915106,0.98950634
1.72586293,0.98800125,1.72586293,0.86908622,0.99668610,0.98763683,0.98801119
1.73586793,0.98640659,1.73586793,0.86410421,0.99544577,0.98602283,0.98641719
1.74587294,0.98471320,1.74587294,0.85894844,0.99411894,0.98430919,0.98472448
1.75587794,0.98292124,1.75587794,0.85361791,0.99270614,0.98249604,0.98293325
1.76588294,0.98103088,1.76588294,0.84811162,0.99120789,0.98058353,0.98104367
1.77588794,0.97904233,1.77588794,0.84242856,0.98962474,0.97857179,0.97905593
1.78589295,0.97695578,1.78589295,0.83656773,0.98795727,0.97646099,0.97697024
1.79589795,0.97477143,1.79589795,0.83052814,0.98620606,0.97425130,0.97478681
1.80590295,0.97248951,1.80590295,0.82430878,0.98437172,0.97194288,0.97250586
1.81590795,0.97011024,1.81590795,0.81790864,0.98245486,0.96953594,0.97012761
1.82591296,0.96763387,1.82591296,0.81132673,0.98045613,0.96703065,0.96765232
1.83591796,0.96506064,1.83591796,0.80456205,0.97837619,0.96442722,0.96508022
1.84592296,0.96239080,1.84592296,0.79761360,0.97621572,0.96172585,0.96241159
1.85592796,0.95962463,1.85592796,0.79048036,0.97397540,0.95892676,0.95964669
1.86593297,0.95676241,1.86593297,0.78316135,0.97165596,0.95603018,0.95678580
1.87593797,0.95380441,1.87593797,0.77565556,0.96925813,0.95303634,0.95382921
1.88594297,0.95075094,1.88594297,0.76796198,0.96678265,0.94994547,0.95077723
1.89594797,0.94760229,1.89594797,0.76007963,0.96423031,0.94675784,0.94763015
1.90595298,0.94435880,1.90595298,0.75200749,0.96160188,0.94347368,0.94438831
1.91595798,0.94102077,1.91595798,0.74374456,0.95889818,0.94009326,0.94105203
1.92596298,0.93758855,1.92596298,0.73528984,0.95612003,0.93661686,0.93762164
1.93596798,0.93406247,1.93596798,0.72664234,0.95326827,0.93304476,0.93409750
1.94597299,0.93044290,1.94597299,0.71780105,0.95034379,0.92937723,0.93047996
1.95597799,0.92673019,1.95597799,0.70876496,0.94734745,0.92561457,0.92676939
1.96598299,0.92292472,1.96598299,0.69953308,0.94428017,0.92175709,0.92296617
1.97598799,0.91902686,1.97598799,0.69010440,0.94114286,0.91780508,0.91907068
1.98599300,0.91503701,1.98599300,0.68047793,0.93793648,0.91375887,0.91508332
1.99599800,0.91095556,1.99599800,0.67065266,0.93466198,0.90961876,0.91100449
2.00600300,0.90678293,2.00600300,0.66062759,0.93132036,0.90538510,0.90683461
2.01600800,0.90251953,2.01600800,0.65040172,0.92791260,0.90105822,0.90257410
2.02601301,0.89816578,2.02601301,0.63997405,0.92443974,0.89663845,0.89822340
2.03601801,0.89372214,2.03601801,0.62934357,0.92090283,0.89212614,0.89378295
2.04602301,0.88918903,2.04602301,0.61850929,0.91730291,0.88752165,0.88925319
